,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1326,Rosedale,40.659816433428084,-73.73526079428278,Q111 Bus,40.65796272632865,-73.73622790618651,Bus Station
1327,Rosedale,40.659816433428084,-73.73526079428278,Win Chinese Store,40.65794513669241,-73.73622754639983,Chinese Restaurant
1328,Rosedale,40.659816433428084,-73.73526079428278,Key Food,40.66055187926219,-73.73937101338747,Supermarket
1329,Rosedale,40.659816433428084,-73.73526079428278,Qadri's Stronghold,40.659156799316406,-73.73845672607422,Smoke Shop
1330,Rosedale,40.659816433428084,-73.73526079428278,MTA Bus Q85,40.6605602793478,-73.73913114191939,Bus Station
1331,Rosedale,40.659816433428084,-73.73526079428278,Lucky Boy Nail,40.660424529533664,-73.7391905441732,Cosmetics Shop
1332,Rosedale,40.659816433428084,-73.73526079428278,Crown Fried Chicken,40.65898928750374,-73.73932449604638,Fried Chicken Joint
1333,Rosedale,40.659816433428084,-73.73526079428278,Jabar famous deli,40.66422617183986,-73.73511629858193,Deli / Bodega
1334,Far Rockaway,40.603134432500894,-73.75497968043872,Ginos Pizza,40.60337330347789,-73.7530061880719,Pizza Place
1335,Far Rockaway,40.603134432500894,-73.75497968043872,Ralph's Diner,40.604753628373174,-73.75421826123954,Breakfast Spot
1336,Far Rockaway,40.603134432500894,-73.75497968043872,Magic Wok,40.60644446509181,-73.75619567563194,Chinese Restaurant
1337,Far Rockaway,40.603134432500894,-73.75497968043872,Lucky Cornaga,40.602611862419295,-73.7495957874386,Chinese Restaurant
1338,Far Rockaway,40.603134432500894,-73.75497968043872,Dunkin',40.60192244954357,-73.7555283081094,Donut Shop
1339,Far Rockaway,40.603134432500894,-73.75497968043872,McDonald's,40.60508362247304,-73.75511258840561,Fast Food Restaurant
1340,Far Rockaway,40.603134432500894,-73.75497968043872,Chase Bank,40.603898,-73.751874,Bank
1341,Far Rockaway,40.603134432500894,-73.75497968043872,SUBWAY,40.602676718389276,-73.75020762599529,Sandwich Place
1342,Far Rockaway,40.603134432500894,-73.75497968043872,Capital One Bank,40.60460811114519,-73.7530123463057,Bank
1343,Far Rockaway,40.603134432500894,-73.75497968043872,Little Caesars Pizza,40.606473327257866,-73.7562275758512,Pizza Place
1344,Far Rockaway,40.603134432500894,-73.75497968043872,Key Food,40.60186169276085,-73.75552852907752,Supermarket
1345,Far Rockaway,40.603134432500894,-73.75497968043872,Golden Krust Caribbean Bakery and Grill,40.603999164358825,-73.75268411653326,Caribbean Restaurant
1346,Far Rockaway,40.603134432500894,-73.75497968043872,Popeyes Louisiana Kitchen,40.60291993665876,-73.75492625500311,Fried Chicken Joint
1347,Far Rockaway,40.603134432500894,-73.75497968043872,Domino's Pizza,40.60019814408718,-73.75360987613931,Pizza Place
1348,Far Rockaway,40.603134432500894,-73.75497968043872,KFC,40.60555241901565,-73.7547086335498,Fried Chicken Joint
1349,Far Rockaway,40.603134432500894,-73.75497968043872,Butterflies Chinese Restaurant,40.60399195651216,-73.75493648974935,Chinese Restaurant
1350,Far Rockaway,40.603134432500894,-73.75497968043872,MTA Bus & NICE Bus - Q22/QM17/N33 @ Beach 21st Street & Mott Avenue,40.60452870949023,-73.75355958938599,Bus Station
1351,Far Rockaway,40.603134432500894,-73.75497968043872,A Train Shuttle-Bus to Howard Beach,40.60400118682693,-73.75399417341832,Bus Station
1352,Far Rockaway,40.603134432500894,-73.75497968043872,MTA Subway - Far Rockaway/Mott Ave (A),40.60289857304434,-73.7549172191335,Metro Station
1353,Far Rockaway,40.603134432500894,-73.75497968043872,The Last Stop Deli,40.604655,-73.754065,Deli / Bodega
1354,Far Rockaway,40.603134432500894,-73.75497968043872,V.I.M.,40.602681018582686,-73.75329438609234,Clothing Store
1355,Far Rockaway,40.603134432500894,-73.75497968043872,Purrfect Pets,40.6038439906551,-73.75306334440567,Pet Store
1356,Far Rockaway,40.603134432500894,-73.75497968043872,Rainbows +,40.60398828857127,-73.75274444824585,Women's Store
1357,Far Rockaway,40.603134432500894,-73.75497968043872,coffee donut shop,40.60400390625,-73.752685546875,Breakfast Spot
1358,Far Rockaway,40.603134432500894,-73.75497968043872,Corner Coffee Shop,40.60424517982369,-73.752862238805,Diner
1359,Far Rockaway,40.603134432500894,-73.75497968043872,Landmark Deli and Grocery,40.605144,-73.754759,Deli / Bodega
1360,Far Rockaway,40.603134432500894,-73.75497968043872,Keyfood,40.600916167148995,-73.75432743213871,Grocery Store
1361,Far Rockaway,40.603134432500894,-73.75497968043872,Rohans Deli,40.600832243026225,-73.7538282620477,Deli / Bodega
1362,Far Rockaway,40.603134432500894,-73.75497968043872,Beach 20 Corner Store,40.6006494611,-73.75377583119797,Deli / Bodega
1363,Far Rockaway,40.603134432500894,-73.75497968043872,Vista Pharmacy & Surgical,40.600532,-73.754032,Pharmacy
1364,Far Rockaway,40.603134432500894,-73.75497968043872,Spoonfull,40.60236034709518,-73.75075349080313,Southern / Soul Food Restaurant
1365,Far Rockaway,40.603134432500894,-73.75497968043872,Food Dynasty,40.60642426857446,-73.75613900370048,Grocery Store
1366,Far Rockaway,40.603134432500894,-73.75497968043872,Polo Supermarket,40.606439398329094,-73.75620877392657,Grocery Store
1367,Far Rockaway,40.603134432500894,-73.75497968043872,MTA & NICE Bus Q22 / N31 / N32 / N33 / Q113 LTD /Q114LTD / QM17 at Mott Ave - Far Rockaway,40.60646442043712,-73.75624563197086,Other Great Outdoors
1368,Far Rockaway,40.603134432500894,-73.75497968043872,Thriftway,40.606470732450056,-73.75622737931916,Hardware Store
1369,Broad Channel,40.60302658351238,-73.8200548911032,All American Deli,40.605987764399906,-73.8198758661747,Deli / Bodega
1370,Broad Channel,40.60302658351238,-73.8200548911032,Broad Channel Park,40.60092013543083,-73.82012128829956,Park
1371,Broad Channel,40.60302658351238,-73.8200548911032,Iroquois Yacht Club,40.60462612753029,-73.81799263611691,Other Nightlife
1372,Broad Channel,40.60302658351238,-73.8200548911032,Grassy Point Bar And Grill,40.60019,-73.820306,Dive Bar
1373,Broad Channel,40.60302658351238,-73.8200548911032,Tommy's Pizza,40.60614761704926,-73.81981417536736,Pizza Place
1374,Broad Channel,40.60302658351238,-73.8200548911032,"MTABus Q52, Q53, QM16, QM17 (Cross Bay Blvd/9th Road)",40.60653305053711,-73.81982421875,Bus Station
1375,Broad Channel,40.60302658351238,-73.8200548911032,Hamberry's Food Market,40.60709662708622,-73.8195664862256,Deli / Bodega
1376,Breezy Point,40.55740128845452,-73.92551196994168,Breezy Point 9/11 Memorial,40.55920050430367,-73.92721323432438,Monument / Landmark
1377,Breezy Point,40.55740128845452,-73.92551196994168,Pelham Walk,40.55849924182772,-73.92227608010543,Trail
1378,Breezy Point,40.55740128845452,-73.92551196994168,Beach 221st St,40.556696495630476,-73.92949806088087,Beach
1379,Breezy Point,40.55740128845452,-73.92551196994168,Jamirving Beach,40.55710085726146,-73.92024951420787,Beach
1380,Breezy Point,40.55740128845452,-73.92551196994168,The Lighthouse Kitchen,40.558599,-73.919889,American Restaurant
1381,Breezy Point,40.55740128845452,-73.92551196994168,Brrezy Point Surf Shop,40.55924272835917,-73.92012321195108,Board Shop
1382,Steinway,40.775923015642896,-73.90228960391673,SingleCut Beersmiths,40.778386547058325,-73.9019024216154,Brewery
1383,Steinway,40.775923015642896,-73.90228960391673,Best Market,40.77849085910768,-73.90235009714638,Supermarket
1384,Steinway,40.775923015642896,-73.90228960391673,CrossFit Dynamix,40.77793428308367,-73.90354697996085,Gym / Fitness Center
1385,Steinway,40.775923015642896,-73.90228960391673,Jack Jones Bar,40.77333999665926,-73.90669625503938,Irish Pub
1386,Steinway,40.775923015642896,-73.90228960391673,Central Lounge,40.77602483952638,-73.90271947865122,Sushi Restaurant
1387,Steinway,40.775923015642896,-73.90228960391673,Martha's Country Bakery,40.773923671332845,-73.90755541772256,Bakery
1388,Steinway,40.775923015642896,-73.90228960391673,The Brass Owl,40.77394821981284,-73.90760850434046,Women's Store
1389,Steinway,40.775923015642896,-73.90228960391673,Dunkin',40.77361532155426,-73.90680090798662,Donut Shop
1390,Steinway,40.775923015642896,-73.90228960391673,Bagel House,40.77314939609321,-73.9064469564286,Bagel Shop
1391,Steinway,40.775923015642896,-73.90228960391673,Victory Sweet Shop,40.77313964732553,-73.9056427794624,Dessert Shop
1392,Steinway,40.775923015642896,-73.90228960391673,Kumo,40.7735629683215,-73.90710895655883,Sushi Restaurant
1393,Steinway,40.775923015642896,-73.90228960391673,Cosmo Nails,40.77293385338543,-73.90591718192604,Cosmetics Shop
1394,Steinway,40.775923015642896,-73.90228960391673,Alba's Pizza & Restaurant,40.773854707213914,-73.9075480001452,Italian Restaurant
1395,Steinway,40.775923015642896,-73.90228960391673,Oishii Sushi,40.7737793996984,-73.90738877093472,Japanese Restaurant
1396,Steinway,40.775923015642896,-73.90228960391673,Alingan Wine & Liquor,40.77365397901199,-73.90719022908283,Wine Shop
1397,Steinway,40.775923015642896,-73.90228960391673,Roma's Deli,40.775482,-73.9001,Deli / Bodega
1398,Steinway,40.775923015642896,-73.90228960391673,SRG Fashion - Menswear,40.776154,-73.90048,Men's Store
1399,Steinway,40.775923015642896,-73.90228960391673,20th Ave Deli,40.77729308483625,-73.90057407919325,Deli / Bodega
1400,Steinway,40.775923015642896,-73.90228960391673,Victory Garden Cafe,40.77308459462288,-73.90542458167351,Café
1401,Steinway,40.775923015642896,-73.90228960391673,Thrifty Car Rental,40.77450412949186,-73.89846381993095,Rental Car Location
1402,Steinway,40.775923015642896,-73.90228960391673,Dollar Rent A Car,40.77439975455929,-73.89843517836216,Rental Car Location
1403,Steinway,40.775923015642896,-73.90228960391673,Advantage Rent A Car,40.774357,-73.898454,Rental Car Location
1404,Steinway,40.775923015642896,-73.90228960391673,Hemp Productions Inc.,40.777558,-73.897201,Farm
1405,Steinway,40.775923015642896,-73.90228960391673,Nubia's hair salon,40.772565137902454,-73.905666802868,Cosmetics Shop
1406,Steinway,40.775923015642896,-73.90228960391673,Deli On Ditmars,40.771893688153675,-73.90472312822573,Deli / Bodega
1407,Steinway,40.775923015642896,-73.90228960391673,MTA Bus - Q69,40.7733259161925,-73.90711364034809,Bus Stop
1408,Steinway,40.775923015642896,-73.90228960391673,OM Threading Salon,40.771675331935924,-73.904242920578,Cosmetics Shop
1409,Beechhurst,40.79278140360048,-73.80436451720988,Tony's Beechhurst Deli,40.7918425053925,-73.80731243026597,Deli / Bodega
1410,Beechhurst,40.79278140360048,-73.80436451720988,Cascarino's,40.79312586870684,-73.80785717831593,Pizza Place
1411,Beechhurst,40.79278140360048,-73.80436451720988,North Shore Farms,40.794363718656605,-73.80774698781443,Supermarket
1412,Beechhurst,40.79278140360048,-73.80436451720988,Dunkin',40.792458537923935,-73.80751290031452,Donut Shop
1413,Beechhurst,40.79278140360048,-73.80436451720988,due ponti ristorante,40.796288565350814,-73.80632711014371,Italian Restaurant
1414,Beechhurst,40.79278140360048,-73.80436451720988,Panorama Bakery Cafe,40.79141160874468,-73.80522790574064,Dessert Shop
1415,Beechhurst,40.79278140360048,-73.80436451720988,cashmere + chocolate,40.791025,-73.80330600000002,Health & Beauty Service
1416,Beechhurst,40.79278140360048,-73.80436451720988,Harmony Yoga and Fitness,40.79252418581218,-73.80709842343096,Yoga Studio
1417,Beechhurst,40.79278140360048,-73.80436451720988,P&D Convenience Store,40.792169,-73.807118,Convenience Store
1418,Beechhurst,40.79278140360048,-73.80436451720988,Life Health & Fitness,40.79263206094859,-73.80743964723588,Gym
1419,Beechhurst,40.79278140360048,-73.80436451720988,Emperor House,40.793805,-73.807543,Chinese Restaurant
1420,Beechhurst,40.79278140360048,-73.80436451720988,Beechhurst Shopping Center,40.79315179085895,-73.80785230707832,Shopping Mall
1421,Beechhurst,40.79278140360048,-73.80436451720988,Body And Mind Day Spa,40.79319649003528,-73.8078769525377,Spa
1422,Beechhurst,40.79278140360048,-73.80436451720988,Carina Boutique,40.7916683,-73.8076317,Boutique
1423,Beechhurst,40.79278140360048,-73.80436451720988,New Hong Kong,40.7932944807218,-73.80788351060423,Chinese Restaurant
1424,Beechhurst,40.79278140360048,-73.80436451720988,J.D. Opticians,40.793700063657056,-73.807779538862,Optical Shop
1425,Beechhurst,40.79278140360048,-73.80436451720988,Whitestone Plaza,40.793561,-73.808169,Shopping Plaza
1426,Beechhurst,40.79278140360048,-73.80436451720988,B.P.O.A Beach,40.7960678,-73.80314181666667,Outdoors & Recreation
1427,Bay Terrace,40.782842806245554,-73.7768022262158,Panera Bread,40.781177,-73.776037,Bakery
1428,Bay Terrace,40.782842806245554,-73.7768022262158,Stop & Shop,40.78014335191167,-73.7778952717781,Supermarket
1429,Bay Terrace,40.782842806245554,-73.7768022262158,Boston Market,40.78040543426114,-73.77681732638933,American Restaurant
1430,Bay Terrace,40.782842806245554,-73.7768022262158,HomeGoods,40.780371,-73.7766212,Furniture / Home Store
1431,Bay Terrace,40.782842806245554,-73.7768022262158,Dunkin',40.77869741659841,-73.77687594577048,Donut Shop
1432,Bay Terrace,40.782842806245554,-73.7768022262158,Ben's Kosher Delicatessen,40.77885765965866,-73.77837446413223,Deli / Bodega
1433,Bay Terrace,40.782842806245554,-73.7768022262158,Victoria's Secret PINK,40.779224759122485,-73.77658336419044,Lingerie Store
1434,Bay Terrace,40.782842806245554,-73.7768022262158,The Bay Terrace at Bayside,40.779109993104186,-73.77717731594647,Shopping Mall
1435,Bay Terrace,40.782842806245554,-73.7768022262158,SEPHORA,40.778835280778154,-73.77702573333431,Cosmetics Shop
1436,Bay Terrace,40.782842806245554,-73.7768022262158,Verizon,40.78063483612803,-73.77630080799918,Mobile Phone Shop
1437,Bay Terrace,40.782842806245554,-73.7768022262158,Bath & Body Works,40.77893745752931,-73.77798128037324,Cosmetics Shop
1438,Bay Terrace,40.782842806245554,-73.7768022262158,The Health Nuts,40.77878776917681,-73.77842602680079,Gluten-free Restaurant
1439,Bay Terrace,40.782842806245554,-73.7768022262158,Old Navy,40.78231245251005,-73.77567172050476,Clothing Store
1440,Bay Terrace,40.782842806245554,-73.7768022262158,Chase Bank,40.780318,-73.777043,Bank
1441,Bay Terrace,40.782842806245554,-73.7768022262158,Yankee Candle,40.77914545173918,-73.77695303561778,Gift Shop
1442,Bay Terrace,40.782842806245554,-73.7768022262158,American Eagle Outfitters,40.7789929,-73.7772168,Clothing Store
1443,Bay Terrace,40.782842806245554,-73.7768022262158,Gap,40.7794404898388,-73.77813388602223,Clothing Store
1444,Bay Terrace,40.782842806245554,-73.7768022262158,LOFT,40.780669,-73.775622,Women's Store
1445,Bay Terrace,40.782842806245554,-73.7768022262158,Victoria's Secret,40.779104,-73.776631,Lingerie Store
1446,Bay Terrace,40.782842806245554,-73.7768022262158,Weight Watchers,40.77902636534152,-73.77932362751383,Weight Loss Center
1447,Bay Terrace,40.782842806245554,-73.7768022262158,Starbucks,40.78041616248073,-73.77626587653691,Coffee Shop
1448,Bay Terrace,40.782842806245554,-73.7768022262158,Asian Terrace,40.77896308955857,-73.77831034990028,Asian Restaurant
1449,Bay Terrace,40.782842806245554,-73.7768022262158,Jack's Pizza & Pasta,40.77934570845235,-73.77731847811599,Pizza Place
1450,Bay Terrace,40.782842806245554,-73.7768022262158,Lane Bryant,40.780530705885276,-73.77670239384844,Clothing Store
1451,Bay Terrace,40.782842806245554,-73.7768022262158,Dunkin',40.781285054748345,-73.77587136518865,Donut Shop
1452,Bay Terrace,40.782842806245554,-73.7768022262158,Duane Reade,40.778987,-73.7759633,Pharmacy
1453,Bay Terrace,40.782842806245554,-73.7768022262158,Justice,40.77882673318917,-73.77761542191683,Clothing Store
1454,Bay Terrace,40.782842806245554,-73.7768022262158,Applebee's Grill + Bar,40.77919893,-73.77643705,American Restaurant
1455,Bay Terrace,40.782842806245554,-73.7768022262158,Claire's,40.778900146484375,-73.77813720703125,Accessories Store
1456,Bay Terrace,40.782842806245554,-73.7768022262158,The Childrens Place,40.78002123627997,-73.77585694162919,Kids Store
1457,Bay Terrace,40.782842806245554,-73.7768022262158,GameStop,40.77889791837196,-73.77822218457861,Video Game Store
1458,Bay Terrace,40.782842806245554,-73.7768022262158,Verizon,40.77943700755253,-73.7766430135341,Mobile Phone Shop
1459,Bay Terrace,40.782842806245554,-73.7768022262158,Carter's,40.77930772806493,-73.77849360402979,Kids Store
1460,Bay Terrace,40.782842806245554,-73.7768022262158,New York & Company,40.78017047499809,-73.77687540065482,Women's Store
1461,Bay Terrace,40.782842806245554,-73.7768022262158,Outback Steakhouse,40.78077217123446,-73.77580274314778,Steakhouse
1462,Bay Terrace,40.782842806245554,-73.7768022262158,Aldo,40.77927495349797,-73.77846313184867,Shoe Store
1463,Bay Terrace,40.782842806245554,-73.7768022262158,AMC Loews Bay Terrace 6,40.77918977630096,-73.77855141781372,Movie Theater
1464,Bay Terrace,40.782842806245554,-73.7768022262158,Men's Wearhouse,40.77928,-73.77598,Men's Store
1465,Bay Terrace,40.782842806245554,-73.7768022262158,Express,40.7788876,-73.7785434,Clothing Store
1466,Bay Terrace,40.782842806245554,-73.7768022262158,Foot Locker,40.77866881050104,-73.77862885594368,Sporting Goods Shop
1467,Bay Terrace,40.782842806245554,-73.7768022262158,Q13 Bus Stop (Bell Blvd & 16th Ave),40.785809955199724,-73.7788376659204,Bus Stop
1468,Edgemere,40.595641807368494,-73.77613282391705,Edgemere Farm,40.59500391618632,-73.77679358542882,Farm
